sex,height
female,66
female,66
female,64
female,66
female,67
female,68
female,63
female,66
female,66
female,65
female,67
female,70
female,62
female,65
female,65
female,62
female,67
female,62
female,68
female,64
female,67
female,64
female,62
female,67
female,64
female,68
female,70
female,62
female,62
female,65
female,68
female,68
female,65
female,66
female,66
female,67
female,68
female,67
female,67
female,65
female,65
female,63
female,64
female,66
female,70
female,66
female,64
female,65
female,63
female,61
female,62
female,60
female,61
female,69
female,64
female,66
female,68
female,66
female,65
female,63
female,67
female,65
female,63
female,69
female,67
female,66
female,71
female,67
female,71
female,68
female,67
female,61
female,64
female,69
female,65
female,66
female,62
female,60
female,64
female,64
female,63
female,65
female,72
female,61
female,64
female,66
female,61
female,64
female,60
female,64
female,68
female,65
female,66
female,61
female,60
female,69
female,64
female,66
female,65
female,67
female,69
female,66
female,68
female,60
female,62
female,62
female,63
female,66
female,67
female,62
female,68
female,64
female,63
female,69
female,64
female,62
female,65
female,66
female,62
female,62
female,67
female,72
female,62
female,64
female,64
female,69
female,67
female,68
female,64
female,66
female,64
female,63
female,63
female,61
female,67
female,62
female,69
female,64
female,64
female,67
female,66
female,61
female,65
female,67
female,66
female,67
female,64
female,64
female,62
female,67
female,67
female,67
female,68
female,69
female,68
female,65
female,62
female,63
female,62
female,70
female,65
female,70
female,66
female,64
female,63
female,66
female,64
female,67
female,65
female,65
female,63
female,64
female,65
female,61
female,65
female,64
female,67
female,63
female,64
female,68
female,64
female,64
female,68
female,72
female,62
female,63
female,66
female,65
female,67
female,67
female,63
female,67
female,63
female,61
female,69
female,65
female,68
female,70
female,64
female,73
female,68
female,65
female,65
female,65
female,65
female,67
female,65
female,63
female,65
female,64
female,66
female,69
female,74
female,64
female,69
female,67
female,64
female,64
female,65
female,64
female,65
female,65
female,67
female,62
female,62
female,68
female,66
female,65
female,60
female,65
female,64
female,64
female,69
female,64
female,65
female,62
female,69
female,64
female,61
female,62
female,63
female,70
female,63
female,66
female,68
female,64
female,64
female,68
female,67
female,64
female,66
female,70
female,70
female,62
female,65
female,66
female,63
female,68
female,64
female,66
female,62
female,64
female,64
female,62
female,67
female,61
female,61
female,61
female,61
female,60
female,68
female,63
female,66
female,65
female,67
female,65
female,62
female,61
female,66
female,62
female,67
female,63
female,62
female,67
female,65
female,64
female,60
female,70
female,63
female,64
female,64
female,65
female,66
female,67
female,65
female,65
female,67
female,65
female,68
female,64
female,66
female,62
female,67
female,68
female,66
female,68
female,69
female,66
female,67
female,67
female,64
female,67
female,68
female,64
female,67
female,68
female,67
female,67
female,72
female,66
female,65
female,69
female,66
female,60
female,66
female,65
female,66
female,62
female,63
female,69
female,68
female,70
female,68
female,62
female,65
female,65
female,66
female,68
female,68
female,65
female,66
female,63
female,64
female,66
female,63
female,61
female,63
female,61
female,65
female,69
female,66
female,64
female,62
female,63
female,64
female,63
female,69
female,60
female,68
female,61
female,62
female,68
female,65
female,64
female,66
female,66
female,68
female,70
female,65
female,66
female,67
female,63
female,66
female,68
female,66
female,66
female,68
female,68
female,63
female,62
female,65
female,68
female,64
female,64
female,60
female,66
female,63
female,63
female,68
female,63
female,62
female,61
female,64
female,67
female,65
female,67
female,68
female,64
female,64
female,64
female,62
female,63
female,64
female,62
female,67
female,70
female,67
female,66
female,63
female,65
female,64
female,69
female,64
female,66
female,66
female,64
female,68
female,66
female,62
female,61
female,67
female,63
female,64
female,67
female,66
female,62
female,66
female,70
female,68
female,62
female,65
female,66
female,66
female,64
female,63
female,69
female,65
female,65
female,66
female,64
female,66
female,66
female,63
female,64
female,65
female,63
female,69
female,64
female,62
female,64
female,64
female,63
female,63
female,67
female,65
female,64
female,66
female,62
female,63
female,62
female,69
female,66
female,65
female,67
female,66
female,65
female,64
female,66
female,62
female,63
female,68
female,62
female,62
female,62
female,69
female,64
female,65
female,64
female,65
female,63
female,65
female,68
female,68
female,65
female,61
female,66
female,69
female,63
female,66
female,62
female,65
female,64
female,70
female,65
female,69
female,66
female,63
female,64
female,72
female,68
female,67
female,64
female,70
female,65
female,62
female,64
female,60
female,66
female,60
female,64
female,67
female,65
female,64
female,65
female,64
female,68
female,66
female,71
female,66
female,66
female,64
female,65
female,64
female,67
female,64
female,66
female,71
female,62
female,63
female,66
female,70
female,64
female,65
female,65
female,69
female,63
female,66
female,66
female,68
female,72
female,66
female,61
female,66
female,63
female,67
female,64
female,67
female,63
female,68
female,61
female,66
female,63
female,68
female,66
female,68
female,64
female,62
female,68
female,65
female,68
female,66
female,67
female,70
female,68
female,64
female,64
female,65
female,66
female,65
female,64
female,67
female,71
female,68
female,66
female,63
female,64
female,64
female,67
female,65
female,72
female,65
female,62
female,68
female,65
female,63
female,67
female,65
female,65
female,66
female,67
female,67
female,67
female,66
female,63
female,64
female,65
female,60
female,66
female,68
female,64
female,69
female,66
female,63
female,68
female,67
female,65
female,70
female,70
female,66
female,73
female,64
female,72
female,63
female,69
female,65
female,62
female,64
female,68
female,68
female,67
female,64
female,65
female,65
female,66
female,64
female,67
female,68
female,65
female,68
female,66
female,63
female,66
female,62
female,67
female,69
female,67
female,70
female,64
female,68
female,62
female,67
female,63
female,66
female,66
female,69
female,63
female,66
female,67
female,72
female,62
female,69
female,70
female,64
female,66
female,64
female,63
female,66
female,63
female,66
female,64
female,64
female,68
female,65
female,62
female,64
female,66
female,66
female,68
female,69
female,67
female,65
female,64
female,68
female,66
female,66
female,64
female,63
female,62
female,59
female,65
female,61
female,68
female,70
female,69
female,69
female,70
female,63
female,60
female,65
female,63
female,69
female,70
female,71
female,66
female,63
female,66
female,66
female,67
female,69
female,66
female,70
female,62
female,76
female,62
female,68
female,64
female,66
female,60
female,69
female,61
female,62
female,63
female,67
female,66
female,68
female,67
female,63
female,68
female,66
female,68
female,66
female,66
female,71
female,64
female,63
female,60
female,65
female,67
female,64
female,68
female,61
female,66
female,66
female,62
female,64
female,66
female,65
female,62
female,67
female,62
female,64
female,68
female,67
female,67
female,71
female,66
female,66
female,61
female,63
female,62
female,60
female,63
female,69
female,64
female,71
female,64
female,64
female,61
female,67
female,66
female,64
female,69
female,64
female,67
female,64
female,64
female,62
female,65
female,65
female,67
female,65
female,63
female,65
female,66
female,65
female,70
female,64
female,64
female,62
female,62
female,69
female,69
female,65
female,62
female,68
female,65
female,68
female,62
female,67
female,66
female,66
female,65
female,63
female,66
female,70
female,63
female,67
female,69
female,67
female,66
female,69
female,66
female,67
female,67
female,61
female,65
female,64
female,67
female,63
female,64
female,69
female,66
female,67
female,66
female,64
female,64
female,62
female,66
female,64
female,61
female,68
female,69
female,63
female,64
female,62
female,67
female,64
female,60
female,66
female,66
female,65
female,66
female,71
female,67
female,60
female,68
female,66
female,68
female,66
female,66
female,65
female,66
female,65
female,62
female,66
female,64
female,64
female,70
female,65
female,64
female,67
female,70
female,70
female,64
female,71
female,70
female,66
female,65
female,67
female,67
female,64
female,65
female,68
female,65
female,66
female,69
female,62
female,64
female,68
female,65
female,66
female,62
female,65
female,66
female,64
female,66
female,67
female,69
female,65
female,68
female,64
female,64
female,66
female,61
female,61
female,66
female,63
female,69
female,65
female,67
female,67
female,66
female,64
female,63
female,66
female,65
female,65
female,63
female,74
female,67
female,64
female,69
female,62
female,64
female,67
female,65
female,64
female,67
female,64
female,68
female,65
female,68
female,64
female,70
female,60
female,65
female,68
female,68
female,70
female,64
female,66
female,67
female,64
female,64
female,60
female,69
female,62
female,65
female,65
female,62
female,66
female,68
female,67
female,60
female,69
female,64
female,69
female,66
female,72
female,66
female,62
female,64
female,61
female,67
female,64
female,65
female,66
female,70
female,63
female,66
female,65
female,63
female,62
female,61
female,62
female,66
female,66
female,67
female,69
female,64
female,64
female,60
female,62
female,65
female,63
female,66
female,66
female,65
female,69
female,63
female,60
female,65
female,68
female,66
female,62
female,61
female,71
female,64
female,59
female,68
female,70
female,62
female,69
female,65
female,63
female,66
female,74
female,64
female,66
female,64
female,65
female,64
female,69
female,63
female,67
female,64
female,67
female,64
female,69
female,68
female,68
female,68
